Flow Duration,Total Fwd Packets,Total Backward Packets,Flow Bytes/s,Packet Length Mean,Protocol,Source Port,Destination Port,Label
2089806,97,61,19452.901157905122,517.7283399159679,0,30775,22,BENIGN
4305765,55,17,7640.572717479199,1311.5260795275437,6,4924,21,BENIGN
98,1,0,59324.901540262574,1428.8695626649146,6,34662,21,PortScan
8785880,98,26,2521.18322394288,849.5646310664307,0,17707,443,BENIGN
9003381,422,5,6546.448486411283,38.332015906758826,17,3293,22,DDoS
7752038,37,69,70221.90819667006,709.7750873060709,6,10149,22,Infiltration
7660778,952,58,53887.384140130314,80.31306122071871,17,62055,3389,DDoS
255758,76,5,32629.526565437693,268.82602748877474,6,38120,3389,BENIGN
9879349,838,30,53922.794266842364,22.924103076572013,0,19633,443,DDoS
1730383,61,93,59164.93275249195,1110.2923035138535,17,17481,80,BENIGN
9142793,92,55,56528.586624446645,349.2479425360489,6,41247,22,BENIGN
6395400,67,53,64255.40115154905,1366.1152232277245,0,57208,3389,Infiltration
5029892,84,84,94028.81001903673,268.9769053509869,17,51545,22,BENIGN
6389790,74,40,38877.752008402545,846.449133167037,0,62516,6667,Bot
6766274,52,17,30115.141345757613,1169.047222633773,0,51631,443,BENIGN
752093,18,86,3843.4911030169715,335.81495437963065,17,60880,443,BENIGN
9114279,53,22,14707.305685676685,458.73778151222626,6,12032,21,BENIGN
88,1,0,10624.981588114268,96.19668827326255,6,60262,22,PortScan
8860469,53,35,33544.41868724622,1417.0436273532534,0,62581,8080,BENIGN
6616020,27,24,60999.07288150555,740.7188461984576,6,52441,443,BENIGN
7313467,31,6,4633.389113458342,115.17313907947167,17,8733,22,BENIGN
7359759,91,81,72766.50044546848,1248.5876834900978,17,27400,80,BENIGN
7664098,1,19,39743.294997773926,862.6293553934654,0,24171,443,BENIGN
5465613,6,4,96350.45157884546,101.82138195693342,0,20256,21,BENIGN
318042,11,17,56838.497519193865,687.3269245097407,17,25881,443,BENIGN
3894556,34,32,77136.23123884888,662.9165031021333,17,28969,21,BENIGN
337562,84,78,86118.1232297033,236.20096549093705,0,50889,80,BENIGN
5609310,63,34,88884.63013255273,642.1517574491774,0,8489,22,BENIGN
48,1,0,51846.17496798072,438.5543834801287,17,65119,21,PortScan
8810481,85,62,39674.255843108105,1055.9140049792763,0,24614,21,BENIGN
2430730,85,84,56051.498968843945,28.1280857625587,6,6460,3389,BENIGN
4563267,975,71,40207.04016174279,99.02926228828656,17,8951,80,DDoS
7463231,21,70,24071.496928324155,1379.6002373909637,17,26537,8080,BENIGN
2795226,142,40,32391.982716666746,99.01835572211871,0,1839,443,DDoS
7614996,4,49,23276.98562385989,280.74932251876413,0,51951,3389,BENIGN
5562732,77,29,26943.76305948617,1193.9751265661746,17,11443,8080,BENIGN
6399005,82,37,9360.773723572036,1280.3570481131333,0,57504,443,BENIGN
5345808,29,34,42646.272072390464,332.5967399828121,6,10394,80,BENIGN
4266499,25,65,23528.390660322373,1076.1279887590824,0,60330,80,BENIGN
2727464,56,45,44836.65523944761,930.4008229270834,17,39068,8080,BENIGN
8476301,77,7,79219.82341762932,1122.6839327606374,0,64402,8080,Bot
9079960,63,67,44831.23532431772,1186.089660475096,17,53969,22,BENIGN
5582366,27,36,95461.18707097154,998.1850674620262,6,60799,8080,Bot
902573,60,84,14783.689452802084,1435.2010985215816,17,53090,6667,Bot
126302,83,12,85026.49908378746,1299.0550116727118,6,41582,6667,Bot
8507250,49,72,24825.81140729875,358.877802000292,6,60699,80,BENIGN
1417258,65,44,93393.34508549742,1372.077378483007,6,15333,80,BENIGN
1836032,702,28,22714.792644865454,32.77473573018607,6,60169,443,DDoS
32,1,0,74696.17859648056,1095.2819400274225,6,11714,8080,PortScan
3716534,52,55,6211.790085997015,1275.0552688290984,0,40297,6667,Bot
455533,1,87,62981.34371601777,665.8282312412156,6,38364,8080,BENIGN
8478848,40,15,21867.42179159408,96.23264876432768,0,2191,22,BENIGN
1515654,81,11,67017.25416482361,1425.4989230476162,0,31843,6667,Bot
1584745,21,65,63582.933762484696,127.2704781800518,0,9472,21,Infiltration
9836015,86,61,92369.58796601622,535.2021949240875,17,14965,22,BENIGN
3230886,15,18,62667.64306204482,902.7420007020564,17,24913,443,BENIGN
4676203,50,29,40824.88116499078,193.95432730340093,6,3459,22,Infiltration
3416503,48,15,19356.78048492031,1260.5453633521165,0,19156,443,BENIGN
7639314,32,87,65745.10085441396,321.06479054914365,17,58499,8080,Bot
7690215,489,12,11636.66039228325,52.09626194225437,0,3698,3389,DDoS
3621520,68,68,82851.68269217678,1376.3214920363246,17,36243,6667,Bot
3943539,45,22,24733.45469388637,914.7430090824378,0,54590,8080,Bot
1251761,32,61,52415.889824872975,996.8149321453222,17,13778,80,BENIGN
1114200,4,30,59594.73043293955,809.737572652837,6,26402,443,BENIGN
7816284,65,52,36248.99903974868,598.8338735765923,6,44147,6667,Bot
1509490,628,16,66387.37775722465,36.31338715779586,6,10028,22,DDoS
2007978,71,48,25021.695889213002,1339.649261975588,0,16440,22,BENIGN
4712137,73,48,3462.457377659545,873.3971946483765,6,33144,80,BENIGN
8704325,65,66,95926.77361349363,1238.4747236757903,6,22167,3389,BENIGN
7228940,80,25,32004.583134315002,780.8251449316232,17,15635,6667,Bot
1804153,18,12,71346.22346604666,474.3968849182368,17,42481,21,BENIGN
9481723,54,37,50753.36069203808,155.80402541198535,17,23451,22,BENIGN
6281428,47,21,66899.86771130042,499.07126845230954,6,52728,3389,BENIGN
4470856,327,84,11093.652251567775,52.64121698856812,17,9367,80,DDoS
8480271,66,28,51884.78751160991,1073.7025373479787,17,20691,8080,BENIGN
9734509,9,44,39221.95535122204,1183.0282666090986,6,23831,443,BENIGN
2827854,68,45,45184.95668337076,1164.682639828825,17,59717,22,BENIGN
9971409,23,38,96620.83329442363,197.55917750258465,0,18533,80,BENIGN
4953899,43,68,13628.890483689227,255.11363776558832,17,7550,8080,BENIGN
8239215,322,77,75470.01764113983,62.62902514009436,0,2421,443,DDoS
8351284,72,81,33034.279417328136,465.5225924285101,17,20220,8080,Bot
9406205,718,67,29035.79876237623,85.81855609562689,17,34072,443,DDoS
3739569,80,96,27077.739589926532,247.13783416242615,0,56799,443,BENIGN
8643079,35,38,34878.155322289094,1287.2208196788338,6,46544,22,BENIGN
2199418,496,19,35711.70595936061,22.864583824598668,0,41552,3389,DDoS
5257486,18,76,27074.700518197136,526.5788293138696,6,10692,443,BENIGN
3094610,27,99,66749.3147773476,799.1872888377958,17,50448,8080,Bot
9550888,603,67,4772.198370024938,98.95181369410703,6,33337,8080,DDoS
420988,81,34,33229.38058058842,884.086629673819,6,8648,443,BENIGN
8296053,69,7,28020.56068360693,130.45370718912994,0,29587,443,BENIGN
9751841,80,51,75141.80205498701,1355.923034467536,6,65025,3389,BENIGN
5570190,15,39,14649.854401955297,375.86094533174975,6,8530,8080,BENIGN
190385,275,35,94068.71420972329,95.24503678921035,0,1544,8080,DDoS
3196799,34,5,17051.861204515495,996.7983221602855,6,2750,22,BENIGN
2211230,48,85,37002.73640635512,794.0502747865341,6,63610,21,BENIGN
1207839,320,69,19970.01934391226,65.63338391512468,0,54375,8080,DDoS
8177058,8,99,28669.794347209056,252.08350687530742,0,59474,21,BENIGN
3128511,521,72,76102.47006681249,58.471710304927875,0,6252,21,DDoS
5130518,5,15,47640.471873836,496.3529950986877,6,8311,8080,BENIGN
3,1,0,16257.571731025,1248.7274152471653,17,43459,3389,PortScan
1488643,26,58,4663.487864457372,72.09815516154741,0,6021,3389,BENIGN
5853394,86,37,22991.6220170275,374.32044681782315,0,39178,22,BENIGN
5929291,23,96,94560.2778526021,648.559243696268,6,26516,443,BENIGN
2702403,62,17,84531.67481880334,1075.1526630365483,17,52158,3389,BENIGN
2437687,13,11,44017.371592400865,462.98334006404366,17,24047,80,BENIGN
6417215,9,53,48199.5221945983,683.2064204214568,6,54488,443,BENIGN
5587857,20,90,89936.61393789948,518.5387264893191,0,55935,8080,Bot
1111388,951,46,59134.53823757353,64.05158027742209,6,60701,8080,DDoS
3298373,393,0,88076.70651487634,21.475274113805646,17,4945,443,DDoS
7316459,404,14,49183.91043523406,79.01461535937653,0,49112,443,DDoS
8992819,33,90,20009.761911882597,1222.5179369015827,17,49522,80,BENIGN
9541499,20,79,72592.6979942235,1048.1455172401254,17,42644,22,BENIGN
6323786,60,20,52639.33195790126,105.56649628049949,17,21142,3389,BENIGN
9136656,48,0,66843.95799684688,760.1123327344922,17,57916,8080,BENIGN
6594344,64,92,15723.091669949463,1486.466322950753,0,19453,8080,Bot
831735,198,66,64760.180191894564,59.71487874622788,0,50845,3389,DDoS
1467317,330,11,38225.71474051205,42.88319355741518,0,39915,8080,DDoS
2744786,932,27,33199.77528111959,56.92348470617365,6,49325,443,DDoS
3230645,14,38,67147.5541072602,319.3530885622455,0,60347,21,BENIGN
7578789,19,36,59223.91132609566,1059.7106713402618,17,60689,80,Infiltration
7557165,71,94,64910.742893670445,996.4694811336853,17,31549,3389,BENIGN
231514,975,59,96533.30642314913,43.405424178775036,0,13043,443,DDoS
2402210,67,30,70119.64695694178,440.9701156233867,0,28332,22,BENIGN
1643183,97,57,64089.89622728906,1380.2719978915866,6,11068,22,BENIGN
9799516,44,96,61355.304184140434,207.99488759176282,0,60474,443,BENIGN
5050158,32,96,39871.42493537392,659.4055711420339,6,32162,80,BENIGN
21750,11,10,83919.16911421817,1155.1357697687502,0,2669,3389,BENIGN
1405062,2,28,38093.860250571066,239.24290130357292,6,43413,8080,BENIGN
3023946,917,88,70024.36343255619,75.99606179823837,0,4465,8080,DDoS
45,1,0,29314.364471466713,798.8535620115753,0,1943,21,PortScan
8594959,17,50,14775.64417662871,767.1271686409091,0,41174,3389,BENIGN
6825787,81,53,12976.330729799613,647.9305679829818,6,39218,443,Infiltration
3844428,624,18,63455.88566907985,69.1547363011693,17,52288,21,DDoS
7779108,94,57,32795.493047959026,1423.6932850443163,6,14734,22,BENIGN
6020110,40,35,27504.928859239353,582.5006788023113,0,21359,8080,BENIGN
7121882,87,27,59205.93293564674,822.7426023701056,17,62463,3389,Infiltration
5172986,958,67,2566.9754465501906,51.047407927204716,6,34203,8080,DDoS
4513307,88,2,24622.56519846745,564.6648072735985,6,41211,21,BENIGN
9805401,93,88,34054.72853170876,61.93366972141868,17,62761,443,BENIGN
9283509,230,40,70837.35906071981,45.139355359301724,0,22675,21,DDoS
8050863,38,34,54500.12471637505,1454.613048323388,17,31740,3389,BENIGN
1724954,63,92,85598.86171264495,1158.8992967345769,0,53475,22,BENIGN
8771519,29,92,33450.63629985069,786.9529027269576,17,36650,3389,BENIGN
4696095,19,75,29644.099227541567,1244.7147898488497,6,32463,8080,Bot
1008414,91,98,3319.7408565010523,1289.6609837629487,6,43204,3389,BENIGN
4408708,29,83,95171.73006383532,825.8934937738528,6,44274,8080,Bot
2493430,35,80,50149.214639506834,1406.993078806225,0,3774,6667,Bot
6730519,70,75,50252.391469381495,64.65188572434566,0,7338,21,BENIGN
6606049,23,49,92343.61453455982,34.942094546235715,17,50929,80,BENIGN
89,1,0,28991.823592857978,140.55985896371593,0,18894,21,PortScan
711816,44,73,33210.61300457459,105.62941887110843,0,46337,8080,Bot
2767357,311,81,65634.7694395143,90.24293155002306,17,64983,3389,DDoS
7542342,52,29,78517.59548993943,1411.6752338045403,0,33740,22,BENIGN
7359155,8,71,69931.07254324912,1019.3308539880658,17,13462,21,BENIGN
1699760,55,76,78871.82825222782,995.9902346417958,0,46987,443,BENIGN
6110945,127,94,57510.803929059715,74.57909149186476,0,47533,22,DDoS
345530,77,69,86282.34827116036,809.9743551452697,6,63869,22,BENIGN
9217119,40,53,55010.67300691639,470.17855088574635,0,10656,22,BENIGN
1857945,85,70,22934.062725120908,786.3998543159441,17,4395,3389,BENIGN
2505465,31,84,54170.110649861825,1125.058144897814,17,48364,443,BENIGN
6312479,48,50,71294.46851569547,846.8648470948822,6,55448,22,Infiltration
8135440,61,27,65357.53394149114,639.930322050873,17,41250,22,BENIGN
847505,52,63,24301.676297073584,1270.4846546121037,6,15778,21,BENIGN
233562,937,84,4107.822800411854,77.26254537357121,0,32320,22,DDoS
6342969,91,20,25248.076039059964,732.600653328201,6,33194,8080,Bot
2986168,36,87,98404.20712537196,1467.657960544537,0,47555,80,BENIGN
1969021,87,26,18446.624039044924,1451.636010213581,17,48889,6667,Bot
3401547,55,26,46437.17584908935,29.301232658268496,6,32957,22,BENIGN
20,1,0,63834.579935755995,807.705445219735,17,52382,22,PortScan
8798934,13,49,87947.31850495422,518.6405031352359,17,17307,8080,BENIGN
5370019,37,28,76025.86375302076,451.01132722520475,17,43914,21,BENIGN
1764794,47,38,90895.3105560603,902.4532243408472,17,15391,22,BENIGN
6471630,90,56,60438.36935784851,680.5303983273928,17,19777,6667,Bot
1807354,71,91,86531.88081278098,1104.6062806949492,6,31803,21,BENIGN
5002928,22,36,26384.299713920944,60.15860173600111,17,40957,80,BENIGN
131662,39,92,43056.48421698647,1391.7984529150851,6,8370,443,BENIGN
9441013,87,63,84377.24743492744,860.038072349218,6,27371,80,BENIGN
5904314,58,47,32556.36677778545,1032.4187192781624,6,37562,443,BENIGN
6934066,30,21,87122.2144238395,914.7879825734763,17,44236,8080,BENIGN
5590340,18,99,36311.506788833816,1483.9147773382529,17,24976,80,BENIGN
8358927,18,29,36339.47037233424,1479.7216931186445,6,11378,21,BENIGN
360406,74,27,30903.291479114447,922.639323807841,17,16125,22,BENIGN
7566091,39,22,54694.30836375686,1032.2656763381742,6,34883,6667,Bot
2724374,94,96,12906.873889871995,935.4833711478597,17,47326,443,BENIGN
1594602,26,3,3660.265184801925,479.8077674305878,17,28069,80,BENIGN
1488403,401,2,89741.29799709907,69.48844735431138,6,25407,8080,DDoS
5982647,7,60,92893.8254573792,616.0894646840533,17,27010,3389,Infiltration
518590,69,95,7617.066189192489,1030.4800970063845,6,47082,80,BENIGN
4229328,65,3,54969.755496149264,102.84648438235533,6,47413,21,BENIGN
9650076,46,64,53968.21597551812,781.1717060802716,17,34635,8080,Bot
1903224,18,11,37243.06804176174,624.4280445614569,17,65195,80,BENIGN
2792637,13,12,56890.48205046101,800.6775651027157,6,23761,443,BENIGN
6254987,25,33,45811.93457280649,1293.1354169754907,6,60030,3389,BENIGN
3147987,8,58,48963.50142045546,90.46300358444618,6,30365,3389,Infiltration
6864784,74,92,75533.68230872336,1150.1635930553186,0,18285,8080,Bot
1587642,32,72,52596.026733411716,1007.0266400617674,17,29642,22,BENIGN
20,1,0,32365.809280532576,321.69501184021885,0,30295,22,PortScan
7745369,79,70,58145.61120889558,1106.591830901592,6,39892,443,BENIGN
4856536,79,12,64075.39970761256,754.6304813808575,0,7536,443,BENIGN
7056884,48,53,66231.13439993649,731.9166976030625,6,23093,6667,Bot
8543244,63,1,61830.665097697245,734.944362121104,0,21039,8080,BENIGN
6234508,40,32,66460.27647427999,1424.8664121318886,0,61218,3389,BENIGN
624873,84,49,31009.278366725834,1417.6594693784534,17,29507,80,BENIGN
7581102,15,6,44613.39130792973,1372.1399090941952,17,35353,8080,BENIGN
2017628,99,17,66870.61692543476,1332.378268846739,0,22855,8080,Bot
1678432,6,50,75436.85416046456,75.630375525181,6,43095,22,BENIGN
1002121,748,7,43414.61286582286,26.018444018769927,17,52330,80,DDoS
6292457,63,54,36533.28435169451,1344.4180540179682,0,29932,22,BENIGN
2185232,8,75,71588.26551728584,1137.5873023781692,6,47415,21,BENIGN
9807022,95,42,22217.31798353397,695.8565074460378,17,17611,443,BENIGN
292107,32,58,949.219553599856,1164.414495081406,0,22084,22,Infiltration
9913668,45,29,47116.60024504428,328.1150222041587,6,11855,443,BENIGN
6778619,545,58,17337.315482634087,24.740998935939817,6,23487,22,DDoS
2928885,79,8,37828.27590363421,808.8374571996575,0,34655,21,BENIGN
9758679,82,91,29123.41502633161,868.849592575899,6,47772,22,Infiltration
4791264,13,67,77726.18885141224,1088.2572215207524,0,21117,21,BENIGN
1612219,24,38,33140.84993998303,1425.707095047154,6,49120,6667,Bot
7927632,912,80,64067.579138932284,54.33372147255572,0,30568,8080,DDoS
8776481,14,10,67391.25965993213,1141.915147542612,17,28621,8080,Bot
6277220,772,1,45645.428555235536,94.43999656446314,6,24378,22,DDoS
4216903,75,22,8107.793552891163,1048.8146997909678,0,46616,6667,Bot
9015548,615,62,70036.50860754059,61.97664631188574,0,47047,21,DDoS
9835103,62,21,7516.791467536766,1417.9763224698218,6,31770,22,BENIGN
2583777,89,60,9921.2959700702,729.8912499816431,17,9749,3389,BENIGN
9260613,61,25,19599.736877488882,199.95584831069738,0,55238,21,BENIGN
143804,496,11,28037.57977881579,90.0707610474742,17,42723,21,DDoS
8454464,89,31,84645.17003210484,210.72628836853218,6,27438,443,BENIGN
6731766,66,8,67492.17771044972,497.55900179720726,17,49355,8080,Bot
9755772,32,68,38721.27884167602,357.4484024895627,6,15225,8080,BENIGN
7891884,151,89,97862.74511607534,27.723987362884472,0,54582,21,DDoS
7775972,33,70,24360.25422831458,534.3057471778073,17,19720,80,BENIGN
4714486,32,92,60981.438738425444,256.58279051839133,6,16437,22,BENIGN
2396740,56,32,84721.41089530826,1190.4052593382007,0,28529,8080,BENIGN
6375347,24,23,80202.2577956785,713.3675982484283,17,31551,22,BENIGN
6994891,91,88,9030.774856562673,692.5845785908755,6,42357,8080,Bot
3278362,4,94,69727.42236745429,1331.817171038218,17,45932,8080,BENIGN
8246773,777,92,25786.37555526919,77.94088599477303,0,20066,8080,DDoS
7421573,23,68,35573.34780654668,1070.6462218802346,0,29094,21,BENIGN
1916896,932,37,48899.19823111655,39.627028396864894,6,21723,443,DDoS
1286288,98,10,79075.01660653936,850.7084458954691,17,51676,22,BENIGN
8822505,21,31,16620.144266904725,1095.093735732977,17,50695,80,BENIGN
3086045,30,63,10855.523503961673,458.77856490580535,0,50538,3389,BENIGN
4168873,401,71,15344.124504364465,61.9596927841933,17,32666,80,DDoS
9189315,20,19,21822.353559198316,861.7694824907958,17,35268,8080,Bot
6637134,16,33,5950.185381102912,662.6058814951817,17,46703,80,BENIGN
51,1,0,92635.64695700775,1075.1949512369868,6,35804,22,PortScan
1784194,49,7,31908.34070887484,489.01846734021314,0,37116,80,BENIGN
239708,58,65,17697.562986642057,1077.4640651163284,6,11168,3389,BENIGN
3662197,44,20,63783.42036820702,835.6488295860826,0,6879,22,BENIGN
8737823,25,78,78699.6118766629,383.4937055837454,6,25599,8080,BENIGN
8054615,23,69,75323.41656014168,1009.0476911215669,6,29908,21,BENIGN
4297184,59,4,71870.71927870922,1329.451303175388,6,47753,443,BENIGN
9205874,1,66,5052.997543796711,478.8207099438898,17,46953,443,BENIGN
3146343,572,42,78215.95192204462,43.43368562832606,0,22671,80,DDoS
4043042,15,15,50187.86412518581,517.4729274821475,6,31754,22,BENIGN
853259,81,98,64908.60200315168,1235.259432870005,17,34322,3389,BENIGN
3898988,98,72,95642.46245392265,95.70353734524714,6,30143,21,BENIGN
895696,81,34,81067.25384740559,30.678664535945728,17,54323,3389,BENIGN
7648492,52,82,82537.20092260049,187.62783587777662,6,14540,80,BENIGN
2431229,58,42,18146.721887817162,1313.4353555063192,0,20110,3389,BENIGN
1600820,41,97,47641.71263230645,809.9083425282926,0,59945,21,BENIGN
2605427,44,38,94932.54850103559,899.2699167262404,6,31075,22,BENIGN
3219698,4,9,58268.52520707055,1266.4640931741674,6,2655,3389,BENIGN
6184646,77,73,10258.63697642383,94.9557916096191,6,27986,80,BENIGN
6388058,996,19,73181.98248852414,76.98666880016596,6,34638,80,DDoS
8979319,7,0,4292.68471050499,971.773731984606,17,25253,3389,BENIGN
8817264,46,5,74229.72670037387,618.9266432481796,0,59263,21,BENIGN
3675149,9,52,87977.26271226475,67.55269695823633,17,47701,6667,Bot
6627024,87,45,42525.01406133349,983.396608170104,0,60208,3389,BENIGN
6045101,771,65,41361.28629850873,52.071124221642094,6,26956,21,DDoS
5877024,33,37,30421.137725472658,48.42932242506911,0,51795,3389,BENIGN
8869058,461,32,87693.82851037328,56.973479399967495,6,49968,3389,DDoS
496332,4,66,54778.46040483869,342.0216305942765,6,19278,22,BENIGN
3634283,65,99,57925.99406346188,775.7114407648422,17,36038,21,BENIGN
7602342,34,76,66170.73908499545,295.8348535294344,0,10678,22,BENIGN
2629073,91,34,30023.094756287705,554.7643631904424,17,3221,22,BENIGN
3912769,85,78,43278.63113504118,1130.9853300513846,17,27562,8080,Bot
9815256,88,44,74160.57622062988,1215.4254361951685,17,56369,21,BENIGN
3991918,79,21,98548.69685389854,1197.2112114886527,17,51539,443,BENIGN
8165062,99,67,3430.5540064530237,1048.7226186000246,0,46715,8080,BENIGN
3779144,64,16,4264.849794656744,821.882225615104,0,4626,8080,BENIGN
6041184,25,4,42808.24819829282,834.9328355274457,17,42842,6667,Bot
5070221,55,84,65962.18348096134,1431.0135883570179,0,28817,8080,BENIGN
250331,9,56,38636.462483531686,1319.2457441987078,6,42761,8080,Bot
9450224,17,87,99963.86539651794,981.680497109864,0,42033,80,BENIGN
4735624,21,94,19535.925808613585,713.3725168027954,17,28208,22,BENIGN
3372205,60,39,792.54580074275,1099.024215327755,6,14248,443,BENIGN
6741599,13,29,19012.93623127691,112.81952831500335,6,29282,21,BENIGN
979035,3,41,88684.2375101301,1418.020131059215,6,48526,80,BENIGN
5267628,68,6,14514.899286846461,830.4176534949402,6,34167,3389,BENIGN
9419159,4,70,47897.478030664075,764.1298722300884,6,17430,3389,Infiltration
81,1,0,41927.61807214481,450.43554328917713,17,63563,443,PortScan
421093,7,87,66572.5321291129,25.016452258249593,17,3696,443,BENIGN
3401561,26,18,5459.558641945295,110.63992479035572,6,13594,80,BENIGN
20,1,0,65875.0171066226,409.25251781538975,17,34821,3389,PortScan
8635039,24,33,35475.16439823354,821.4884628838329,0,38167,6667,Bot
4601418,10,21,92603.95590824987,143.6988689605232,17,61013,22,BENIGN
7274424,13,51,84888.73295859058,1458.636973229717,0,17800,80,BENIGN
4080890,44,90,39950.62484775861,628.221958720012,17,48073,8080,Bot
2752790,39,5,99289.18435178527,488.1498619453155,0,37309,3389,BENIGN
1003610,19,73,5194.375265624718,797.2907902311734,0,49986,443,BENIGN
1071292,51,94,78863.22200641908,116.18015623100804,6,26693,8080,BENIGN
3415573,19,24,43383.65240273626,1278.6669968889717,17,59865,21,BENIGN
1860471,76,65,43330.51445875854,701.2101601127923,6,23532,3389,BENIGN
7778612,52,9,17013.37981453427,283.93640892524854,0,41293,3389,BENIGN
82,1,0,51487.99199722609,259.3669555858701,17,9699,22,PortScan
3615690,276,25,8471.849688008526,39.62762985452233,17,44841,22,DDoS
2361001,30,4,61657.71790003774,868.5769636985644,6,5947,22,BENIGN
7238325,46,85,24159.044085388727,637.0206697498311,17,29522,3389,BENIGN
2952153,76,67,72485.80457693701,903.2600608476582,17,27823,8080,Bot
3292087,93,97,60736.15182565727,1064.1070624531064,17,50103,21,BENIGN
7541814,21,70,74640.50087514459,1127.763368263623,0,58598,8080,BENIGN
9179379,75,49,74974.20702342113,613.4142281995097,6,33878,6667,Bot
4263372,48,16,19670.90452204412,1081.1649011045035,0,54660,443,BENIGN
8973426,62,10,67.47294865960818,229.42644274894045,6,35435,22,BENIGN
5493052,630,52,36576.12593927376,42.51664122451153,0,9934,21,DDoS
6297142,18,49,91906.92157965091,127.32178095275316,0,64221,8080,BENIGN
4052679,59,7,57789.93846358342,381.2763328384707,0,22240,6667,Bot
7200362,91,91,72750.20056250169,883.1163004597744,0,3253,8080,BENIGN
9158273,48,96,87957.0337523553,1115.822614602042,6,36261,8080,Infiltration
3884275,63,61,90605.82477246971,161.05785781564933,17,48786,6667,Bot
7725266,12,88,52902.51573094272,326.4633731760537,6,40388,8080,Infiltration
7689305,87,84,54094.20849120551,1488.0093575030162,17,3272,6667,Bot
1609525,34,75,85093.88412331164,519.733312287181,6,17990,22,BENIGN
14,1,0,80748.54352900137,440.38033525764945,6,37911,8080,PortScan
9928371,87,28,69885.85999054454,146.1804954382278,6,34664,8080,Bot
998999,53,98,60446.429411630656,1048.3672926979034,6,65013,3389,BENIGN
5462710,25,43,61721.51025785602,772.2150089437257,0,36175,21,BENIGN
2098829,62,44,36291.134462338516,253.1752992177711,6,25572,21,BENIGN
7237410,4,28,84091.77474016912,956.6893857197227,6,37513,3389,BENIGN
1820944,94,87,61777.97050872609,798.125328894384,17,27092,443,BENIGN
951402,692,58,22352.8062241531,34.358055256746816,0,57492,443,DDoS
7568638,13,14,23984.327850953836,1492.3851122432284,0,63470,443,BENIGN
1120903,42,69,86160.30137732296,62.346837353859776,6,48014,21,BENIGN
9293820,609,95,62570.754563658884,64.30388378945474,6,14911,8080,DDoS
7139945,78,43,39870.41284279318,1265.9983271418103,0,46220,22,BENIGN
7588073,56,97,18710.07592352876,634.7073804970329,0,48115,8080,BENIGN
150753,47,35,61021.597324520175,1323.8006033847769,6,7921,80,BENIGN
2488244,8,83,18431.038001950506,979.8706387118168,6,45302,443,BENIGN
5962513,55,56,47016.703121830105,1336.2446847177914,6,2118,8080,BENIGN
5127419,88,63,67751.05342412363,900.2017057494559,17,54183,22,Infiltration
3484078,18,75,56541.54343211207,339.9008741923857,0,5511,8080,Bot
5942754,35,98,92209.99001262683,872.8076483966245,17,15338,80,BENIGN
98,1,0,3972.1201851768974,285.0121269366031,0,52471,80,PortScan
5088639,81,16,27979.487585140283,228.42533297719368,0,43112,8080,BENIGN
6935526,32,26,5708.610123798108,988.0106232437071,0,16293,3389,BENIGN
5780654,24,16,19460.42300214995,1422.2653924726656,0,22579,3389,BENIGN
8774921,7,62,12398.333584553067,890.9740492270187,0,19713,3389,BENIGN
80,1,0,73266.16270202314,1197.7656968136953,6,23012,22,PortScan
2496689,91,63,36937.5941294398,269.1792576340067,17,26005,8080,Bot
416790,279,38,92504.42712030206,31.59975648251568,17,35446,443,DDoS
9552659,90,1,2337.772169207053,1104.8066578147782,0,22389,22,Infiltration
2996344,42,65,65292.418494417805,81.58949036125459,17,45059,21,BENIGN
9266459,522,53,97054.48002654883,41.456208933788986,17,59955,22,DDoS
5359562,74,28,17583.871981001863,1176.7397031819569,6,23918,8080,BENIGN
7839041,26,44,44243.22302855819,671.1260317640157,0,27654,8080,Infiltration
9311134,86,87,70188.9891170274,620.2598842656726,6,29696,21,BENIGN
678166,76,87,63313.79993231678,1382.1470034699835,17,13650,80,BENIGN
1877879,32,79,56602.71305656708,1488.1094200433686,0,12985,8080,BENIGN
1625299,91,30,32675.612705440515,1151.2891146203515,0,53949,80,BENIGN
1802051,97,48,72819.99535329013,1193.038785991161,0,54621,80,BENIGN
8441657,52,8,65325.52770683363,328.3150764089348,0,7793,443,BENIGN
9397968,20,26,16280.028544375147,304.4936546631984,0,41665,3389,BENIGN
8228836,40,55,96409.07313056962,1471.4105666210505,0,35894,80,BENIGN
789248,59,77,55567.290894011945,1048.7357445105595,6,32372,22,BENIGN
8340891,77,44,52546.160103590155,1036.3305010094919,6,4876,3389,BENIGN
9904217,14,88,84823.66775874696,443.55819715439407,17,59163,80,BENIGN
9941799,44,42,64041.351062897666,1331.989438855069,0,61314,3389,BENIGN
8372702,86,21,7447.928660637526,85.77178784753481,0,60687,443,BENIGN
7008742,82,98,50658.93737902599,426.39372756774316,6,20312,8080,BENIGN
3821401,48,32,78059.64928940134,286.60915964693464,17,2477,8080,BENIGN
1308266,93,26,69998.01201768912,1072.4221964263468,17,26478,21,BENIGN
6192457,289,39,97076.87241427468,62.436908371846926,0,30072,80,DDoS
9511978,652,25,2491.627968593102,41.986503926206886,17,58754,22,DDoS
2511119,35,82,26121.895664040185,27.78413759813906,17,62049,21,Infiltration
1330828,53,44,54915.64562824255,1313.1578764149872,0,52610,21,BENIGN
